Timestamp,Region_ID,Soil_Moisture,Soil_Temperature,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Air_Temperature,Humidity,Rainfall,Solar_Radiation,Groundwater_Level,Surface_Water_Availability,NDVI_Index,Vegetation_Density,Biodiversity_Index,Land_Degradation_Index,Crop_Yield_Potential,Drought_Risk_Level,Soil_Erosion_Risk,Recommended_Irrigation,Land_Use_Category
2024-08-12 00:00:00,R13,8.21,28.93,7.12,12.09,67.29,252.66,17.81,81.19,49.1,585.35,7.52,98.33,0.944,28.52,0.649,0.559,1785.05,0.579,0.122,7.86,Restoration
2024-08-12 01:00:00,R04,59.91,34.5,4.84,95.24,19.91,97.55,43.88,35.89,83.94,312.81,5.5,31.59,0.215,57.74,0.118,0.756,754.16,0.709,0.119,9.09,Forest
2024-08-12 02:00:00,R05,46.38,38.98,8.3,37.82,58.95,167.86,36.88,35.99,65.76,602.45,19.37,67.88,0.129,54.66,0.005,0.376,762.8,0.655,0.114,8.37,Water
2024-08-12 03:00:00,R11,52.51,37.7,4.93,52.16,42.84,276.04,25.27,79.32,21.11,1034.03,12.1,98.63,0.535,50.81,0.613,0.395,1538.71,0.883,0.892,7.02,Agriculture
2024-08-12 04:00:00,R02,40.82,40.89,6.75,56.22,72.87,237.54,23.42,61.95,84.07,227.93,13.08,0.85,0.181,94.38,0.083,0.942,3475.59,0.735,0.345,1.08,Water
2024-08-12 05:00:00,R04,52.1,43.85,5.82,43.52,77.97,40.47,42.84,61.69,50.49,245.07,14.4,54.68,0.542,50.42,0.06,0.91,5410.81,0.394,0.667,8.83,Forest
2024-08-12 06:00:00,R01,11.18,25.37,6.22,20.29,41.37,159.45,23.21,63.03,34.53,664.1,15.59,65.6,0.504,22.8,0.086,0.181,4399.19,0.361,0.366,11.36,Forest
2024-08-12 07:00:00,R02,24.13,43.26,6.94,22.58,48.85,42.77,31.11,29.44,108.32,769.04,6.27,37.14,0.019,15.6,0.936,0.245,4927.17,0.06,0.476,7.02,Forest
2024-08-12 08:00:00,R01,53.2,35.32,8.14,42.79,60.94,112.97,21.45,46.22,0.72,533.23,17.54,11.0,0.964,90.97,0.105,0.567,1856.35,0.551,0.622,4.3,Water
2024-08-12 09:00:00,R10,16.09,12.47,6.33,100.4,28.9,153.3,44.86,62.98,48.58,356.35,2.54,62.11,0.201,99.78,0.839,0.558,2603.69,0.679,0.423,2.04,Forest
2024-08-12 10:00:00,R10,9.3,33.86,8.45,24.81,22.01,272.15,38.09,38.57,36.06,127.27,3.85,4.7,0.895,59.23,0.777,0.079,3383.96,0.318,0.091,4.91,Forest
2024-08-12 11:00:00,R13,48.35,34.04,6.87,91.69,77.35,210.14,32.03,57.8,6.54,107.26,21.49,92.34,0.383,72.71,0.841,0.914,2521.99,0.846,0.577,13.83,Forest
2024-08-12 12:00:00,R04,50.95,41.71,5.14,41.78,37.45,134.25,37.37,61.78,9.65,96.94,22.08,46.21,0.158,42.05,0.605,0.774,4637.73,0.362,0.885,5.53,Restoration
2024-08-12 13:00:00,R04,13.95,23.05,5.26,107.18,5.12,167.57,42.49,90.71,20.67,1086.48,8.36,91.03,0.107,86.18,0.155,0.797,5837.02,0.357,0.514,11.03,Water
2024-08-12 14:00:00,R07,51.99,30.47,7.36,57.12,67.83,252.52,43.89,38.43,60.6,201.06,5.95,83.65,0.511,34.67,0.771,0.692,4730.32,0.317,0.908,4.44,Water
2024-08-12 15:00:00,R10,42.77,10.43,4.7,28.89,49.97,117.91,38.58,52.95,33.92,389.39,2.09,0.36,0.362,1.92,0.565,0.167,5670.93,0.094,0.58,1.82,Agroforestry
2024-08-12 16:00:00,R11,33.6,21.62,6.42,118.44,17.64,199.91,40.47,93.61,100.54,1183.78,12.86,45.92,0.918,3.81,0.568,0.364,5882.23,0.993,0.671,13.16,Agriculture
2024-08-12 17:00:00,R11,50.66,12.18,5.09,29.43,7.26,108.18,26.93,34.01,28.8,1116.6,15.52,88.78,0.201,82.56,0.609,0.326,2267.41,0.484,0.315,3.13,Forest
2024-08-12 18:00:00,R09,28.06,28.27,6.23,72.44,26.86,164.79,26.75,78.5,86.43,99.29,27.03,37.22,0.724,42.08,0.148,0.988,3888.61,0.94,0.418,1.21,Agriculture
2024-08-12 19:00:00,R09,15.67,38.61,7.5,72.62,74.59,46.41,39.25,33.29,25.25,683.95,0.57,32.32,0.186,96.77,0.291,0.113,4715.12,0.575,0.608,5.76,Agroforestry
2024-08-12 20:00:00,R05,20.67,17.23,6.34,51.01,75.01,261.59,37.79,83.75,5.11,778.52,12.47,68.56,0.872,41.76,0.993,0.555,3904.47,0.868,0.795,12.78,Forest
2024-08-12 21:00:00,R10,32.78,28.46,5.15,114.66,28.33,52.57,42.03,56.6,31.75,112.23,12.87,70.51,0.51,94.6,0.873,0.772,3791.03,0.602,0.718,1.44,Agriculture
2024-08-12 22:00:00,R01,34.22,17.14,5.51,102.83,67.69,98.33,18.99,92.91,100.51,887.35,26.65,64.32,0.831,47.05,0.359,0.407,2525.66,0.648,0.656,2.42,Agroforestry
2024-08-12 23:00:00,R01,49.31,14.22,5.97,101.28,38.14,126.71,35.72,32.76,9.87,1186.05,6.28,36.34,0.438,72.17,0.987,0.527,3415.82,0.951,0.95,10.76,Restoration
2024-08-13 00:00:00,R06,48.52,27.88,4.78,117.16,54.08,202.54,34.43,71.59,41.34,543.79,2.45,6.36,0.175,29.32,0.07,0.166,2374.05,0.762,0.045,5.21,Restoration
2024-08-13 01:00:00,R02,36.98,12.77,6.84,60.28,30.08,227.21,38.96,72.15,0.96,566.83,11.76,92.3,0.539,54.89,0.349,0.208,1741.69,0.178,0.892,8.5,Agroforestry
2024-08-13 02:00:00,R08,47.94,30.56,6.93,20.69,43.7,60.92,15.74,73.92,75.63,808.25,18.56,31.72,0.273,32.56,0.555,0.695,2590.43,0.658,0.428,5.57,Restoration
2024-08-13 03:00:00,R13,15.55,11.1,4.75,94.2,27.03,51.3,39.79,27.57,113.13,897.02,25.82,79.56,0.185,67.69,0.621,0.724,2696.58,0.339,0.18,14.62,Water
2024-08-13 04:00:00,R09,7.75,13.74,6.11,51.89,9.58,247.74,24.79,41.64,46.12,958.24,8.44,35.17,0.904,22.78,0.805,0.558,1293.6,0.407,0.108,12.91,Forest
2024-08-13 05:00:00,R13,53.05,29.25,6.16,30.94,15.45,225.16,35.61,45.35,69.23,139.22,7.91,49.47,0.551,35.79,0.737,0.905,3187.01,0.869,0.98,11.59,Agroforestry
2024-08-13 06:00:00,R04,9.16,30.7,5.84,63.16,26.8,256.2,33.5,44.32,54.27,970.79,10.12,37.37,0.8,63.39,0.688,0.372,4003.28,0.853,0.956,10.03,Water
2024-08-13 07:00:00,R05,18.57,11.01,6.73,111.83,78.22,215.9,28.21,70.63,116.8,1043.69,3.99,8.13,0.776,30.37,0.974,0.726,1072.45,0.353,0.989,7.54,Agriculture
2024-08-13 08:00:00,R11,43.24,30.07,5.88,28.85,77.43,235.26,37.38,24.11,88.32,102.01,29.33,32.94,0.001,27.92,0.598,0.725,3421.14,0.908,0.601,6.09,Forest
2024-08-13 09:00:00,R08,27.52,39.35,6.17,103.36,67.07,138.55,43.84,74.76,5.31,95.01,16.45,95.57,0.886,38.04,0.007,0.463,983.24,0.474,0.505,0.09,Forest
2024-08-13 10:00:00,R03,53.2,35.28,7.69,56.0,22.44,193.45,24.7,59.49,13.05,683.52,8.53,11.03,0.773,62.17,0.617,0.828,5208.76,0.285,0.673,10.24,Agriculture
2024-08-13 11:00:00,R05,21.39,14.59,5.15,25.05,38.12,249.4,37.45,32.97,56.46,621.33,11.17,55.58,0.269,33.32,0.759,0.526,2748.13,0.044,0.33,8.46,Forest
2024-08-13 12:00:00,R03,5.65,30.74,6.98,103.32,37.98,84.75,24.44,36.96,75.81,1177.11,26.05,96.84,0.229,43.45,0.918,0.626,1837.28,0.31,0.312,1.47,Agroforestry
2024-08-13 13:00:00,R12,21.54,33.53,6.52,116.66,34.02,149.93,40.37,27.32,34.85,388.56,20.37,2.05,0.057,2.1,0.392,0.044,2576.0,0.767,0.558,10.42,Water
2024-08-13 14:00:00,R10,36.79,11.3,5.72,42.04,8.37,232.53,28.12,54.43,80.96,728.73,16.82,6.92,0.092,70.0,0.052,0.69,4085.18,0.481,0.868,7.94,Agriculture
2024-08-13 15:00:00,R03,25.68,39.94,7.41,43.39,45.09,178.49,28.48,64.62,69.18,632.67,21.88,90.91,0.195,81.18,0.127,0.651,3127.13,0.215,0.961,5.06,Forest
2024-08-13 16:00:00,R03,34.42,41.72,6.7,52.96,10.46,217.23,38.16,63.57,52.21,666.09,22.8,73.56,0.003,82.71,0.908,0.907,3815.86,0.477,0.343,3.44,Agriculture
2024-08-13 17:00:00,R13,53.21,39.77,6.41,99.55,65.14,116.15,29.89,92.18,69.88,808.62,6.23,54.53,0.316,54.96,0.951,0.141,3777.86,0.909,0.899,9.58,Forest
2024-08-13 18:00:00,R12,55.19,38.86,7.17,11.15,56.85,48.41,23.0,42.2,109.98,668.23,5.18,53.66,0.922,42.49,0.233,0.19,4324.85,0.293,0.13,2.92,Water
2024-08-13 19:00:00,R07,19.63,36.07,7.71,34.64,31.46,47.58,44.87,77.16,29.18,57.99,29.02,97.49,0.555,18.6,0.676,0.481,5626.11,0.687,0.139,7.64,Water
2024-08-13 20:00:00,R15,30.42,32.17,8.39,87.65,53.54,285.12,33.61,74.23,94.95,1020.27,5.98,2.1,0.581,65.59,0.473,0.347,4090.95,0.133,0.954,11.04,Agroforestry
2024-08-13 21:00:00,R07,35.2,33.75,7.02,54.62,22.48,285.58,34.35,24.6,1.43,281.33,14.21,27.05,0.237,57.67,0.604,0.14,1406.88,0.873,0.933,11.88,Agroforestry
2024-08-13 22:00:00,R07,57.2,38.22,8.0,46.33,24.89,94.93,34.4,89.75,10.18,315.83,29.49,31.68,0.225,42.98,0.05,0.153,3009.69,0.509,0.119,6.32,Agroforestry
2024-08-13 23:00:00,R10,59.92,33.19,4.5,105.95,28.56,78.34,41.5,89.85,113.96,795.17,12.81,11.95,0.367,61.47,0.964,0.715,1548.06,0.285,0.913,6.03,Agroforestry
2024-08-14 00:00:00,R08,17.95,21.47,6.62,110.91,64.78,44.72,20.52,49.73,83.73,599.41,15.69,35.72,0.262,95.43,0.472,0.749,1251.05,0.853,0.482,7.95,Restoration
2024-08-14 01:00:00,R05,44.98,23.16,5.36,114.28,20.8,100.13,16.77,51.33,76.0,710.65,24.05,37.04,0.858,13.58,0.773,0.892,4594.89,0.142,0.838,5.02,Agroforestry
2024-08-14 02:00:00,R05,25.79,41.4,4.88,39.98,47.21,126.93,26.6,81.47,40.09,622.12,10.54,95.88,0.177,96.47,0.517,0.31,1353.98,0.353,0.292,12.98,Agroforestry
2024-08-14 03:00:00,R14,5.45,10.6,6.63,110.38,20.04,102.72,31.95,57.13,22.12,530.54,13.22,44.2,0.675,57.02,0.857,0.454,4794.76,0.169,0.706,9.9,Agroforestry
2024-08-14 04:00:00,R04,5.51,34.46,7.49,91.07,26.38,247.32,23.57,79.94,45.59,605.8,10.3,93.48,0.49,83.2,0.633,0.139,3373.27,0.871,0.879,5.48,Water
2024-08-14 05:00:00,R07,30.33,43.42,6.15,26.96,22.66,234.85,35.68,22.71,71.81,212.25,8.98,81.0,0.677,99.37,0.321,0.124,2831.58,0.438,0.799,2.62,Agroforestry
2024-08-14 06:00:00,R10,31.86,34.72,7.18,77.13,53.38,61.06,17.22,38.77,76.13,1164.7,14.42,73.68,0.835,92.85,0.499,0.011,5303.5,0.294,0.354,14.66,Restoration
2024-08-14 07:00:00,R04,6.24,44.79,6.46,12.9,44.5,221.3,38.72,26.83,20.35,710.96,22.5,33.05,0.341,39.92,0.791,0.169,5450.35,0.856,0.082,14.42,Water
2024-08-14 08:00:00,R15,42.78,34.06,6.25,87.92,59.1,175.35,36.54,54.06,53.46,379.84,26.08,42.7,0.541,45.78,0.268,0.28,1684.77,0.904,0.852,3.49,Restoration
2024-08-14 09:00:00,R02,21.17,11.2,5.66,90.69,21.5,74.36,21.42,84.06,68.01,869.77,14.37,4.46,0.499,60.59,0.787,0.565,4900.26,0.097,0.374,4.14,Agriculture
2024-08-14 10:00:00,R04,35.79,38.95,6.03,96.83,5.69,232.28,23.95,62.73,115.2,1062.12,9.97,37.73,0.373,63.8,0.709,0.621,3832.68,0.602,0.598,4.3,Agroforestry
2024-08-14 11:00:00,R13,21.55,19.96,5.9,28.98,56.04,62.37,39.21,59.03,65.93,390.94,27.39,87.04,0.812,22.82,0.008,0.548,3229.49,0.555,0.015,5.16,Forest
2024-08-14 12:00:00,R13,14.19,25.61,7.08,79.11,13.61,86.06,38.2,47.46,69.67,423.19,10.41,78.14,0.01,94.78,0.867,0.032,1808.11,0.834,0.969,4.73,Agriculture
2024-08-14 13:00:00,R08,27.39,20.92,4.96,29.67,23.47,78.8,39.41,24.77,91.82,554.33,23.36,80.84,0.31,82.79,0.521,0.521,4914.15,0.505,0.137,0.17,Forest
2024-08-14 14:00:00,R09,17.78,19.4,4.87,114.13,27.93,284.15,24.67,77.48,50.27,299.88,22.58,22.16,0.832,13.03,0.928,0.451,5347.61,0.092,0.648,11.61,Agriculture
2024-08-14 15:00:00,R03,34.41,25.1,7.14,84.25,61.01,221.52,44.09,62.81,46.06,981.26,1.97,21.0,0.872,99.13,0.011,0.771,4514.26,0.972,0.808,8.59,Agriculture
2024-08-14 16:00:00,R07,15.94,23.26,6.69,20.49,51.94,146.93,36.46,89.82,70.91,721.8,5.74,66.33,0.694,99.6,0.862,0.908,2017.71,0.547,0.109,1.21,Agroforestry
2024-08-14 17:00:00,R14,32.96,32.17,6.22,30.57,18.82,253.77,16.96,52.4,94.0,115.6,17.4,65.13,0.341,35.43,0.77,0.664,890.54,0.636,0.571,14.58,Water
2024-08-14 18:00:00,R12,13.66,38.46,5.11,82.98,49.84,96.15,29.33,50.11,76.51,1196.21,26.1,19.53,0.822,84.83,0.661,0.711,3134.43,0.052,0.962,5.02,Forest
2024-08-14 19:00:00,R14,41.9,20.4,6.14,62.43,58.11,282.08,34.94,93.08,22.34,711.22,18.02,71.96,0.084,26.07,0.598,0.388,1975.79,0.801,0.909,12.88,Restoration
2024-08-14 20:00:00,R09,46.47,17.48,7.66,90.99,34.17,221.22,20.06,30.59,47.72,1073.43,22.41,37.62,0.265,16.02,0.599,0.592,2382.4,0.904,0.274,14.1,Water
2024-08-14 21:00:00,R11,11.07,33.34,8.06,40.89,23.45,185.49,42.05,38.93,61.51,626.86,22.17,88.68,0.092,85.44,0.839,0.546,2315.45,0.29,0.961,0.24,Restoration
2024-08-14 22:00:00,R04,30.73,33.46,7.31,82.37,55.92,246.61,37.62,56.61,62.85,719.82,15.08,36.45,0.11,56.12,0.994,0.973,1660.34,0.287,0.964,14.43,Agriculture
2024-08-14 23:00:00,R10,8.9,41.54,4.74,29.47,50.82,207.64,17.44,59.27,40.75,572.65,17.04,23.0,0.593,6.15,0.462,0.732,5915.13,0.204,0.455,5.58,Agroforestry
2024-08-15 00:00:00,R15,37.9,10.56,7.18,69.81,10.84,270.65,42.4,61.15,62.69,536.17,2.6,19.59,0.072,83.26,0.566,0.277,5205.91,0.545,0.157,1.5,Water
2024-08-15 01:00:00,R03,19.54,39.86,5.46,115.36,55.0,255.58,27.13,35.91,80.76,301.05,27.87,89.82,0.68,38.35,0.182,0.887,955.06,0.021,0.066,8.5,Water
2024-08-15 02:00:00,R05,34.02,28.24,5.76,79.1,41.64,91.44,28.57,89.51,56.16,1156.44,20.39,86.0,0.349,16.89,0.392,0.536,5112.62,0.128,0.45,0.59,Agriculture
2024-08-15 03:00:00,R01,33.46,31.75,5.28,15.5,61.5,102.31,38.49,72.76,54.16,259.04,5.06,42.59,0.056,52.72,0.169,0.159,638.04,0.612,0.538,4.54,Restoration
2024-08-15 04:00:00,R03,55.84,13.2,7.6,118.76,19.3,56.93,34.32,39.38,96.19,655.36,7.7,24.07,0.286,47.02,0.01,0.834,5078.78,0.485,0.259,12.53,Restoration
2024-08-15 05:00:00,R15,35.2,25.14,7.09,27.26,24.37,97.25,28.13,42.06,90.82,150.16,0.64,28.45,0.399,80.35,0.724,0.527,1571.09,0.745,0.003,11.89,Agroforestry
2024-08-15 06:00:00,R08,37.06,17.96,6.95,88.99,45.75,129.31,22.79,86.03,50.69,1192.38,8.29,38.5,0.367,47.88,0.306,0.079,3078.99,0.742,0.136,14.57,Restoration
2024-08-15 07:00:00,R11,27.09,18.9,7.17,68.58,41.13,47.5,30.51,48.53,119.52,689.03,9.84,4.43,0.51,66.42,0.87,0.391,2252.96,0.434,0.241,0.44,Restoration
2024-08-15 08:00:00,R08,57.2,27.64,5.45,42.38,33.98,121.89,32.38,61.73,7.98,986.77,20.65,6.73,0.503,35.39,0.491,0.488,3679.64,0.675,0.313,8.28,Water
2024-08-15 09:00:00,R15,47.75,38.44,6.28,29.5,60.95,240.6,33.93,29.03,39.12,697.37,14.56,92.75,0.36,10.96,0.804,0.277,2954.9,0.86,0.416,1.56,Water
2024-08-15 10:00:00,R13,20.7,36.03,7.03,29.55,47.36,258.49,33.15,38.88,4.42,975.73,25.36,76.61,0.899,4.34,0.424,0.293,695.63,0.597,0.718,13.65,Forest
2024-08-15 11:00:00,R04,51.43,30.68,7.05,104.42,58.27,42.31,33.52,51.24,100.74,664.57,3.06,81.4,0.22,32.06,0.833,0.13,4631.39,0.968,0.783,0.56,Agriculture
2024-08-15 12:00:00,R02,28.78,28.88,7.67,106.02,16.49,41.86,29.27,69.21,90.68,561.72,21.36,47.86,0.34,66.86,0.856,0.711,3148.77,0.994,0.35,13.84,Agriculture
2024-08-15 13:00:00,R13,50.58,24.96,5.65,61.17,59.67,78.04,31.86,41.02,82.04,574.29,26.31,36.5,0.554,1.07,0.467,0.053,1654.97,0.513,0.92,4.53,Restoration
2024-08-15 14:00:00,R08,50.26,44.04,7.58,21.4,39.61,266.87,23.66,91.31,25.74,52.7,12.93,9.2,0.245,24.9,0.933,0.282,3774.98,0.26,0.176,10.01,Agroforestry
2024-08-15 15:00:00,R08,15.39,29.61,6.26,107.26,7.53,162.01,19.75,36.52,84.93,476.25,9.02,55.81,0.15,15.15,0.295,0.212,1508.97,0.788,0.323,6.64,Agroforestry
2024-08-15 16:00:00,R10,43.56,18.89,7.18,63.57,22.59,295.55,33.21,78.42,42.64,1144.74,13.64,74.34,0.006,46.24,0.374,0.449,3489.41,0.174,0.142,9.11,Agriculture
2024-08-15 17:00:00,R04,20.99,18.05,6.32,58.26,6.93,270.71,16.41,47.34,104.23,826.91,23.77,19.59,0.945,74.63,0.477,0.786,2864.49,0.774,0.672,6.27,Forest
2024-08-15 18:00:00,R03,21.36,31.4,8.29,54.81,39.27,271.43,16.96,82.51,23.94,1107.22,27.61,38.92,0.784,55.27,0.748,0.299,3440.15,0.444,0.219,10.73,Water
2024-08-15 19:00:00,R02,21.3,28.3,5.22,50.15,29.44,73.4,22.42,89.23,26.14,280.3,2.43,92.73,0.889,60.83,0.399,0.873,3655.5,0.779,0.681,2.64,Forest
2024-08-15 20:00:00,R09,44.91,10.27,7.2,67.86,79.06,163.56,20.83,34.03,115.27,614.83,16.09,84.38,0.04,94.62,0.084,0.867,728.4,0.298,0.041,4.73,Forest
2024-08-15 21:00:00,R01,17.64,39.05,6.81,76.5,70.14,298.33,26.22,56.86,62.04,89.65,19.37,79.83,0.073,45.73,0.002,0.408,4005.18,0.455,0.207,3.52,Restoration
2024-08-15 22:00:00,R07,5.05,34.64,5.19,61.31,66.93,78.75,26.14,31.58,53.57,828.61,1.02,3.94,0.552,81.41,0.873,0.829,2147.59,0.836,0.482,4.63,Water
2024-08-15 23:00:00,R05,44.34,33.16,4.76,108.63,42.58,189.3,18.51,72.94,42.21,951.62,5.85,16.56,0.023,34.39,0.64,0.3,2367.29,0.34,0.776,2.54,Agroforestry
2024-08-16 00:00:00,R08,14.42,12.41,7.7,44.94,65.53,129.51,22.4,82.42,99.75,909.97,2.35,30.6,0.271,62.04,0.17,0.259,4755.34,0.407,0.159,9.2,Water
2024-08-16 01:00:00,R04,10.75,22.67,5.13,73.61,25.02,140.84,15.14,49.21,42.32,149.79,9.07,30.36,0.973,76.83,0.902,0.869,1497.66,0.575,0.214,6.75,Agroforestry
2024-08-16 02:00:00,R07,18.06,42.74,5.25,42.99,47.05,271.61,25.53,49.76,42.74,334.66,6.56,12.9,0.357,82.71,0.722,0.674,2360.43,0.642,0.61,5.98,Agriculture
2024-08-16 03:00:00,R13,25.89,40.19,8.41,92.87,34.47,192.85,38.89,35.29,14.8,804.2,14.86,28.94,0.979,22.2,0.765,0.244,874.12,0.189,0.816,12.93,Agriculture
2024-08-16 04:00:00,R05,31.17,19.99,7.37,21.23,17.85,237.28,22.98,42.99,62.49,922.84,19.83,42.81,0.119,25.5,0.449,0.026,5811.46,0.612,0.561,8.99,Agroforestry
2024-08-16 05:00:00,R15,7.45,15.5,5.5,30.76,10.45,215.04,34.3,44.29,110.85,365.34,25.35,4.93,0.385,37.7,0.753,0.75,1748.43,0.482,0.616,8.16,Forest
2024-08-16 06:00:00,R14,58.38,25.72,6.86,98.13,46.87,177.54,17.95,31.67,114.9,517.18,9.48,40.32,0.006,25.02,0.606,0.312,5320.99,0.791,0.98,10.12,Water
2024-08-16 07:00:00,R05,44.38,22.45,6.64,30.15,12.32,245.84,15.37,43.25,119.46,453.96,1.99,49.65,0.592,54.0,0.735,0.098,3814.1,0.652,0.794,9.32,Restoration
2024-08-16 08:00:00,R14,22.78,33.88,7.88,78.83,58.85,292.39,29.95,88.04,56.77,55.25,0.61,4.09,0.342,80.7,0.338,0.288,2863.47,0.499,0.459,9.76,Water
2024-08-16 09:00:00,R09,22.53,43.83,7.42,116.73,74.11,291.37,28.84,44.4,92.99,712.99,25.41,67.42,0.504,15.35,0.535,0.433,3695.93,0.86,0.087,9.45,Water
2024-08-16 10:00:00,R09,29.67,22.71,7.83,67.52,17.16,245.26,20.75,40.58,66.3,819.48,26.4,7.98,0.795,40.73,0.036,0.218,3621.15,0.6,0.882,4.24,Restoration
2024-08-16 11:00:00,R13,39.44,12.18,5.35,30.61,40.32,166.71,23.6,48.85,65.75,367.9,3.48,64.79,0.551,72.67,0.162,0.06,3783.26,0.469,0.81,10.61,Forest
2024-08-16 12:00:00,R09,13.05,41.42,7.06,45.28,60.41,82.42,15.92,92.02,96.75,840.95,0.8,99.41,0.665,70.36,0.856,0.333,2363.09,0.195,0.427,7.65,Restoration
2024-08-16 13:00:00,R12,15.39,11.33,4.66,100.58,26.51,51.56,38.93,77.34,100.24,329.16,24.11,6.06,0.472,23.88,0.656,0.502,5368.33,0.206,0.801,11.65,Water
2024-08-16 14:00:00,R06,52.27,43.35,4.78,48.68,74.06,100.18,24.04,35.13,2.38,872.86,19.4,27.22,0.748,66.04,0.828,0.795,4790.45,0.148,0.728,5.01,Restoration
2024-08-16 15:00:00,R06,19.09,33.26,7.35,89.59,71.63,128.47,21.58,76.44,113.13,575.77,16.91,12.93,0.603,96.66,0.561,0.782,5878.12,0.822,0.199,7.89,Forest
2024-08-16 16:00:00,R05,25.91,42.96,4.6,95.51,12.78,73.76,39.14,77.47,98.76,1052.73,16.23,36.92,0.866,62.63,0.432,0.161,5087.41,0.036,0.176,11.23,Agriculture
2024-08-16 17:00:00,R09,52.92,16.99,6.82,65.13,7.05,98.44,16.18,91.26,86.53,676.44,23.33,83.53,0.756,32.71,0.815,0.469,2494.97,0.969,0.782,5.19,Agriculture
2024-08-16 18:00:00,R10,41.47,11.42,7.86,96.15,78.23,61.72,23.54,86.83,102.24,262.35,9.15,92.94,0.232,51.5,0.047,0.866,2248.86,0.591,0.56,10.63,Agriculture
2024-08-16 19:00:00,R08,23.79,27.09,6.02,44.86,76.74,176.16,22.88,27.14,64.47,995.31,11.98,83.97,0.524,33.8,0.687,0.051,3066.8,0.113,0.446,11.38,Water
2024-08-16 20:00:00,R07,42.6,25.77,4.68,66.78,36.67,72.84,22.89,54.09,92.79,944.33,2.8,69.11,0.875,53.18,0.609,0.485,828.72,0.812,0.37,8.23,Restoration
2024-08-16 21:00:00,R07,6.08,21.6,7.36,85.52,8.79,233.12,15.34,72.72,71.84,146.86,17.2,71.72,0.859,84.08,0.036,0.502,2663.28,0.876,0.719,3.15,Agriculture
2024-08-16 22:00:00,R06,45.46,43.52,8.22,28.49,51.42,126.49,43.04,93.0,65.15,105.25,28.84,12.05,0.477,13.39,0.336,0.829,680.88,0.368,0.403,14.05,Water
2024-08-16 23:00:00,R05,31.79,38.79,7.37,40.1,27.01,214.74,40.92,26.39,25.39,206.73,8.87,24.87,0.314,41.3,0.518,0.497,1446.28,0.363,0.012,7.06,Agroforestry
2024-08-17 00:00:00,R13,49.73,33.16,6.81,81.72,75.25,269.46,27.43,47.62,101.69,1022.11,27.91,36.39,0.211,63.4,0.032,0.101,2226.25,0.847,0.313,12.94,Agriculture
2024-08-17 01:00:00,R04,57.51,15.7,5.42,82.09,64.6,62.36,28.36,56.92,106.06,418.44,22.01,5.01,0.194,46.51,0.308,0.69,4039.34,0.485,0.905,13.62,Agriculture
2024-08-17 02:00:00,R03,55.92,35.7,4.56,64.26,53.72,297.14,30.72,50.99,116.54,630.46,7.4,82.16,0.144,78.16,0.015,0.568,5857.47,0.512,0.369,1.14,Agroforestry
2024-08-17 03:00:00,R03,55.01,35.45,7.28,97.51,26.34,207.76,29.35,54.18,14.45,743.41,20.05,25.57,1.0,16.14,0.272,0.467,1389.14,0.891,0.041,6.38,Agroforestry
2024-08-17 04:00:00,R06,33.17,24.88,5.42,63.03,57.6,53.88,38.37,47.68,34.99,905.0,11.3,5.23,0.663,87.46,0.977,0.287,1045.4,0.129,0.73,6.19,Agroforestry
2024-08-17 05:00:00,R15,24.81,42.37,7.93,106.95,26.69,121.64,29.65,92.8,82.25,1004.45,4.11,7.31,0.315,97.83,0.454,0.077,5586.97,0.885,0.276,7.18,Agriculture
2024-08-17 06:00:00,R04,30.58,15.84,6.37,90.95,7.82,270.42,20.66,80.24,102.63,643.25,3.24,96.95,0.293,35.99,0.95,0.918,3233.17,0.927,0.059,2.88,Water
2024-08-17 07:00:00,R12,42.94,19.36,6.62,44.62,43.13,195.02,18.51,75.25,90.16,528.12,1.01,91.2,0.305,11.39,0.804,0.842,3867.04,0.014,0.799,14.04,Restoration
2024-08-17 08:00:00,R12,53.62,12.21,7.52,53.48,41.65,114.68,42.55,50.8,54.67,275.33,24.04,95.87,0.872,98.77,0.262,0.94,613.47,0.682,0.006,2.25,Agroforestry
2024-08-17 09:00:00,R06,16.38,37.84,7.62,83.45,62.23,284.53,16.45,86.11,87.12,748.65,26.6,95.67,0.513,35.09,0.937,0.941,2295.75,0.282,0.16,1.78,Agroforestry
2024-08-17 10:00:00,R03,55.5,31.76,7.07,108.39,69.93,244.69,41.93,27.0,8.65,682.36,14.73,79.94,0.271,49.22,0.3,0.174,3277.29,0.565,0.198,3.81,Restoration
2024-08-17 11:00:00,R15,49.83,21.02,8.25,29.66,31.59,231.24,35.71,30.76,79.5,384.83,15.84,27.6,0.798,24.27,0.345,0.322,1928.12,0.649,0.689,1.19,Water
2024-08-17 12:00:00,R04,58.84,15.73,8.43,66.61,38.71,270.99,27.14,91.55,0.96,563.13,20.9,32.48,0.75,5.55,0.303,0.478,4930.52,0.584,0.112,6.03,Water
2024-08-17 13:00:00,R15,53.41,11.41,8.29,23.07,40.28,240.14,20.62,62.52,5.71,900.6,21.18,40.2,0.468,12.55,0.442,0.406,3837.15,0.679,0.705,3.42,Agroforestry
2024-08-17 14:00:00,R09,20.4,15.84,7.8,40.74,29.32,114.55,24.31,31.96,90.88,771.14,10.06,78.5,0.689,23.78,0.074,0.964,5754.38,0.558,0.317,7.17,Agroforestry
